"V1" "V2"
"GCN4" "YLR398C"
"GCN4" "YLR399C"
"GCN4" "YLR401C"
"GCN4" "YLR403W"
"GCN4" "YLR404W"
"GCN4" "YLR405W"
"GCN4" "YLR406C"
"GCN4" "YLR407W"
"GCN4" "YLR408C"
"GCN4" "YLR409C"
"GCN4" "YLR410W"
"GCN4" "YLR411W"
"GCN4" "YLR412W"
"GCN4" "YLR413W"
"GCN4" "YLR414C"
"GCN4" "YLR415C"
"GCN4" "YLR417W"
"GCN4" "YLR418C"
"GCN4" "YLR419W"
"GCN4" "YLR420W"
"GCN4" "YLR421C"
"GCN4" "YLR422W"
"GCN4" "YLR423C"
"GCN4" "YLR424W"
"GCN4" "YLR425W"
"GCN4" "YLR426W"
"GCN4" "YLR427W"
"GCN4" "YLR429W"
"GCN4" "YLR430W"
"GCN4" "YLR431C"
"GCN4" "YLR432W"
"GCN4" "YLR433C"
"GCN4" "YLR435W"
"GCN4" "YLR436C"
"GCN4" "YLR437C"
"GCN4" "YLR438W"
"GCN4" "YLR439W"
"GCN4" "YLR440C"
"GCN4" "YLR441C"
"GCN4" "YLR442C"
"GCN4" "YLR443W"
"GCN4" "YLR445W"
"GCN4" "YLR446W"
"GCN4" "YLR447C"
"GCN4" "YLR449W"
"GCN4" "YLR450W"
"GCN4" "YLR451W"
"GCN4" "YLR452C"
"GCN4" "YLR453C"
"GCN4" "YLR454W"
"GCN4" "YLR455W"
"GCN4" "YLR456W"
"GCN4" "YLR457C"
"GCN4" "YLR459W"
"GCN4" "YLR460C"
"GCN4" "YLR461W"
"GCN4" "YLR462W"
"GCN4" "YML133C"
"GCN4" "YML131W"
"GCN4" "YML130C"
"GCN4" "YML129C"
"GCN4" "YML128C"
"GCN4" "YML127W"
"GCN4" "YML126C"
"GCN4" "YML125C"
"GCN4" "YML124C"
"GCN4" "YML123C"
"GCN4" "YML121W"
"GCN4" "YML120C"
"GCN4" "YML119W"
"GCN4" "YML118W"
"GCN4" "YML117W"
"GCN4" "YML116W"
"GCN4" "YML115C"
"GCN4" "YML114C"
"GCN4" "YML113W"
"GCN4" "YML112W"
"GCN4" "YML111W"
"GCN4" "YML110C"
"GCN4" "YML109W"
"GCN4" "YML108W"
"GCN4" "YML107C"
"GCN4" "YML106W"
"GCN4" "YML105C"
"GCN4" "YML104C"
"GCN4" "YML103C"
"GCN4" "YML102W"
"GCN4" "YML101C"
"GCN4" "YML100W"
"GCN4" "YML099C"
"GCN4" "YML098W"
"GCN4" "YML097C"
"GCN4" "YML096W"
"GCN4" "YML095C"
"GCN4" "YML094W"
"GCN4" "YML093W"
"GCN4" "YML092C"
"GCN4" "YML091C"
"GCN4" "YML088W"
"GCN4" "YML087C"
"GCN4" "YML086C"
"GCN4" "YML085C"
"GCN4" "YML083C"
"GCN4" "YML082W"
"GCN4" "YML081C-A"
"GCN4" "YML081W"
"GCN4" "YML080W"
"GCN4" "YML079W"
"GCN4" "YML078W"
"GCN4" "YML077W"
"GCN4" "YML076C"
"GCN4" "YML075C"
"GCN4" "YML074C"
"GCN4" "YML073C"
"GCN4" "YML072C"
"GCN4" "YML071C"
"GCN4" "YML070W"
"GCN4" "YML069W"
"GCN4" "YML068W"
"GCN4" "YML067C"
"GCN4" "YML066C"
"GCN4" "YML065W"
"GCN4" "YML064C"
"GCN4" "YML063W"
"GCN4" "YML062C"
"GCN4" "YML061C"
"GCN4" "YML060W"
"GCN4" "YML059C"
"GCN4" "YML058W"
"GCN4" "YML057W"
"GCN4" "YML056C"
"GCN4" "YML055W"
"GCN4" "YML054C"
"GCN4" "YML053C"
"GCN4" "YML052W"
"GCN4" "YML051W"
"GCN4" "YML050W"
"GCN4" "YML049C"
"GCN4" "YML048W"
"GCN4" "YML047C"
"GCN4" "YML046W"
"GCN4" "YML043C"
"GCN4" "YML042W"
"GCN4" "YML041C"
"GCN4" "YML038C"
"GCN4" "YML037C"
"GCN4" "YML036W"
"GCN4" "YML035C"
"GCN4" "YML034W"
"GCN4" "YML032C"
"GCN4" "YML031W"
"GCN4" "YML030W"
"GCN4" "YML029W"
"GCN4" "YML028W"
"GCN4" "YML027W"
"GCN4" "YML026C"
"GCN4" "YML025C"
"GCN4" "YML024W"
"GCN4" "YML023C"
"GCN4" "YML022W"
"GCN4" "YML021C"
"GCN4" "YML020W"
"GCN4" "YML019W"
"GCN4" "YML018C"
"GCN4" "YML017W"
"GCN4" "YML016C"
"GCN4" "YML015C"
"GCN4" "YML014W"
"GCN4" "YML013W"
"GCN4" "YML012W"
"GCN4" "YML011C"
"GCN4" "YML010W"
"GCN4" "YML009C"
"GCN4" "YML008C"
"GCN4" "YML007W"
"GCN4" "YML006C"
"GCN4" "YML005W"
"GCN4" "YML004C"
"GCN4" "YML003W"
"GCN4" "YML002W"
"GCN4" "YML001W"
"GCN4" "YMR001C"
"GCN4" "YMR002W"
"GCN4" "YMR003W"
"GCN4" "YMR004W"
"GCN4" "YMR005W"
"GCN4" "YMR006C"
"GCN4" "YMR008C"
"GCN4" "YMR009W"
"GCN4" "YMR010W"
"GCN4" "YMR011W"
"GCN4" "YMR012W"
"GCN4" "YMR013C"
"GCN4" "YMR014W"
"GCN4" "YMR015C"
"GCN4" "YMR016C"
"GCN4" "YMR017W"
"GCN4" "YMR018W"
"GCN4" "YMR019W"
"GCN4" "YMR020W"
"GCN4" "YMR021C"
"GCN4" "YMR022W"
"GCN4" "YMR023C"
"GCN4" "YMR024W"
"GCN4" "YMR025W"
"GCN4" "YMR026C"
"GCN4" "YMR027W"
"GCN4" "YMR028W"
"GCN4" "YMR029C"
"GCN4" "YMR030W"
"GCN4" "YMR031C"
"GCN4" "YMR032W"
"GCN4" "YMR034C"
"GCN4" "YMR035W"
"GCN4" "YMR036C"
"GCN4" "YMR037C"
"GCN4" "YMR038C"
"GCN4" "YMR039C"
"GCN4" "YMR040W"
"GCN4" "YMR041C"
"GCN4" "YMR042W"
"GCN4" "YMR043W"
"GCN4" "YMR044W"
"GCN4" "YMR047C"
"GCN4" "YMR048W"
"GCN4" "YMR049C"
"GCN4" "YMR052W"
"GCN4" "YMR053C"
"GCN4" "YMR054W"
"GCN4" "YMR055C"
"GCN4" "YMR056C"
"GCN4" "YMR058W"
"GCN4" "YMR059W"
"GCN4" "YMR060C"
"GCN4" "YMR061W"
"GCN4" "YMR062C"
"GCN4" "YMR063W"
"GCN4" "YMR064W"
"GCN4" "YMR065W"
"GCN4" "YMR066W"
"GCN4" "YMR067C"
"GCN4" "YMR068W"
"GCN4" "YMR069W"
"GCN4" "YMR070W"
"GCN4" "YMR071C"
"GCN4" "YMR072W"
"GCN4" "YMR073C"
"GCN4" "YMR074C"
"GCN4" "YMR075W"
"GCN4" "YMR076C"
"GCN4" "YMR077C"
"GCN4" "YMR078C"
"GCN4" "YMR079W"
"GCN4" "YMR080C"
"GCN4" "YMR081C"
"GCN4" "YMR083W"
"GCN4" "YMR084W"
"GCN4" "YMR085W"
"GCN4" "YMR086W"
"GCN4" "YMR087W"
"GCN4" "YMR088C"
"GCN4" "YMR089C"
"GCN4" "YMR090W"
"GCN4" "YMR091C"
"GCN4" "YMR092C"
"GCN4" "YMR093W"
"GCN4" "YMR094W"
"GCN4" "YMR095C"
"GCN4" "YMR096W"
"GCN4" "YMR097C"
"GCN4" "YMR098C"
"GCN4" "YMR099C"
"GCN4" "YMR100W"
"GCN4" "YMR101C"
"GCN4" "YMR102C"
"GCN4" "YMR104C"
"GCN4" "YMR105C"
"GCN4" "YMR106C"
"GCN4" "YMR107W"
"GCN4" "YMR108W"
"GCN4" "YMR109W"
"GCN4" "YMR110C"
"GCN4" "YMR111C"
"GCN4" "YMR112C"
"GCN4" "YMR113W"
"GCN4" "YMR114C"
"GCN4" "YMR115W"
"GCN4" "YMR116C"
"GCN4" "YMR117C"
"GCN4" "YMR118C"
"GCN4" "YMR119W"
"GCN4" "YMR120C"
"GCN4" "YMR121C"
"GCN4" "YMR122W-A"
"GCN4" "YMR123W"
"GCN4" "YMR124W"
"GCN4" "YMR125W"
"GCN4" "YMR126C"
"GCN4" "YMR127C"
"GCN4" "YMR128W"
"GCN4" "YMR130W"
"GCN4" "YMR131C"
"GCN4" "YMR132C"
"GCN4" "YMR133W"
"GCN4" "YMR134W"
"GCN4" "YMR135C"
"GCN4" "YMR136W"
"GCN4" "YMR137C"
"GCN4" "YMR138W"
"GCN4" "YMR139W"
"GCN4" "YMR140W"
"GCN4" "YMR142C"
"GCN4" "YMR143W"
"GCN4" "YMR144W"
"GCN4" "YMR145C"
"GCN4" "YMR146C"
"GCN4" "YMR147W"
"GCN4" "YMR148W"
"GCN4" "YMR149W"
"GCN4" "YMR150C"
"GCN4" "YMR153W"
"GCN4" "YMR154C"
"GCN4" "YMR155W"
"GCN4" "YMR156C"
"GCN4" "YMR157C"
"GCN4" "YMR158W"
"GCN4" "YMR159C"
"GCN4" "YMR160W"
"GCN4" "YMR161W"
"GCN4" "YMR162C"
"GCN4" "YMR163C"
"GCN4" "YMR164C"
"GCN4" "YMR165C"
"GCN4" "YMR166C"
"GCN4" "YMR167W"
"GCN4" "YMR168C"
"GCN4" "YMR169C"
"GCN4" "YMR170C"
"GCN4" "YMR171C"
"GCN4" "YMR172W"
"GCN4" "YMR173W"
"GCN4" "YMR173W-A"
"GCN4" "YMR174C"
"GCN4" "YMR175W"
"GCN4" "YMR176W"
"GCN4" "YMR177W"
"GCN4" "YMR178W"
"GCN4" "YMR179W"
"GCN4" "YMR180C"
"GCN4" "YMR181C"
"GCN4" "YMR182C"
"GCN4" "YMR183C"
"GCN4" "YMR184W"
"GCN4" "YMR185W"
"GCN4" "YMR186W"
"GCN4" "YMR187C"
"GCN4" "YMR188C"
"GCN4" "YMR189W"
"GCN4" "YMR190C"
"GCN4" "YMR191W"
"GCN4" "YMR192W"
"GCN4" "YMR193W"
"GCN4" "YMR194W"
"GCN4" "YMR194C-A"
"GCN4" "YMR195W"
"GCN4" "YMR196W"
"GCN4" "YMR197C"
"GCN4" "YMR198W"
"GCN4" "YMR199W"
"GCN4" "YMR200W"
"GCN4" "YMR201C"
"GCN4" "YMR202W"
"GCN4" "YMR203W"
"GCN4" "YMR204C"
"GCN4" "YMR205C"
"GCN4" "YMR206W"
"GCN4" "YMR207C"
"GCN4" "YMR208W"
"GCN4" "YMR209C"
"GCN4" "YMR210W"
"GCN4" "YMR211W"
"GCN4" "YMR212C"
"GCN4" "YMR213W"
"GCN4" "YMR214W"
"GCN4" "YMR215W"
"GCN4" "YMR216C"
"GCN4" "YMR217W"
"GCN4" "YMR218C"
"GCN4" "YMR219W"
"GCN4" "YMR220W"
"GCN4" "YMR221C"
"GCN4" "YMR222C"
"GCN4" "YMR223W"
"GCN4" "YMR224C"
"GCN4" "YMR225C"
"GCN4" "YMR226C"
"GCN4" "YMR227C"
"GCN4" "YMR228W"
"GCN4" "YMR229C"
"GCN4" "YMR230W"
"GCN4" "YMR231W"
"GCN4" "YMR232W"
"GCN4" "YMR233W"
"GCN4" "YMR234W"
"GCN4" "YMR235C"
"GCN4" "YMR236W"
"GCN4" "YMR237W"
"GCN4" "YMR238W"
"GCN4" "YMR239C"
"GCN4" "YMR240C"
"GCN4" "YMR241W"
"GCN4" "YMR242C"
"GCN4" "YMR243C"
"GCN4" "YMR244W"
"GCN4" "YMR246W"
"GCN4" "YMR247C"
"GCN4" "YMR250W"
"GCN4" "YMR251W"
"GCN4" "YMR251W-A"
"GCN4" "YMR252C"
"GCN4" "YMR253C"
"GCN4" "YMR255W"
"GCN4" "YMR256C"
"GCN4" "YMR257C"
"GCN4" "YMR258C"
"GCN4" "YMR259C"
"GCN4" "YMR260C"
"GCN4" "YMR261C"
"GCN4" "YMR262W"
"GCN4" "YMR263W"
"GCN4" "YMR265C"
"GCN4" "YMR266W"
"GCN4" "YMR267W"
"GCN4" "YMR268C"
"GCN4" "YMR269W"
"GCN4" "YMR270C"
"GCN4" "YMR271C"
"GCN4" "YMR272C"
"GCN4" "YMR273C"
"GCN4" "YMR274C"
"GCN4" "YMR275C"
"GCN4" "YMR276W"
"GCN4" "YMR277W"
"GCN4" "YMR278W"
"GCN4" "YMR279C"
"GCN4" "YMR280C"
"GCN4" "YMR281W"
"GCN4" "YMR282C"
"GCN4" "YMR283C"
"GCN4" "YMR284W"
"GCN4" "YMR285C"
"GCN4" "YMR286W"
"GCN4" "YMR287C"
"GCN4" "YMR288W"
"GCN4" "YMR289W"
"GCN4" "YMR290C"
"GCN4" "YMR291W"
"GCN4" "YMR292W"
"GCN4" "YMR293C"
"GCN4" "YMR294W"
"GCN4" "YMR295C"
"GCN4" "YMR296C"
"GCN4" "YMR297W"
"GCN4" "YMR298W"
"GCN4" "YMR299C"
"GCN4" "YMR300C"
"GCN4" "YMR301C"
"GCN4" "YMR302C"
"GCN4" "YMR303C"
"GCN4" "YMR304W"
"GCN4" "YMR305C"
"GCN4" "YMR306W"
"GCN4" "YMR307W"
"GCN4" "YMR308C"
"GCN4" "YMR309C"
"GCN4" "YMR310C"
"GCN4" "YMR311C"
"GCN4" "YMR312W"
"GCN4" "YMR313C"
"GCN4" "YMR314W"
"GCN4" "YMR315W"
"GCN4" "YMR316W"
"GCN4" "YMR317W"
"GCN4" "YMR318C"
"GCN4" "YMR319C"
"GCN4" "YMR321C"
"GCN4" "YMR322C"
"GCN4" "YMR323W"
"GCN4" "YNL333W"
"GCN4" "YNL331C"
"GCN4" "YNL330C"
"GCN4" "YNL329C"
"GCN4" "YNL328C"
"GCN4" "YNL327W"
"GCN4" "YNL326C"
"GCN4" "YNL325C"
"GCN4" "YNL323W"
"GCN4" "YNL322C"
"GCN4" "YNL321W"
"GCN4" "YNL320W"
"GCN4" "YNL318C"
"GCN4" "YNL317W"
"GCN4" "YNL316C"
"GCN4" "YNL315C"
"GCN4" "YNL314W"
"GCN4" "YNL313C"
"GCN4" "YNL312W"
"GCN4" "YNL311C"
"GCN4" "YNL310C"
"GCN4" "YNL309W"
"GCN4" "YNL308C"
"GCN4" "YNL307C"
"GCN4" "YNL306W"
"GCN4" "YNL305C"
"GCN4" "YNL304W"
"GCN4" "YNL302C"
"GCN4" "YNL300W"
"GCN4" "YNL299W"
"GCN4" "YNL298W"
"GCN4" "YNL297C"
"GCN4" "YNL295W"
"GCN4" "YNL294C"
"GCN4" "YNL293W"
"GCN4" "YNL292W"
"GCN4" "YNL291C"
"GCN4" "YNL290W"
"GCN4" "YNL289W"
"GCN4" "YNL288W"
"GCN4" "YNL287W"
"GCN4" "YNL286W"
"GCN4" "YNL284C"
"GCN4" "YNL283C"
"GCN4" "YNL282W"
"GCN4" "YNL281W"
"GCN4" "YNL280C"
"GCN4" "YNL279W"
"GCN4" "YNL278W"
"GCN4" "YNL277W"
"GCN4" "YNL275W"
"GCN4" "YNL274C"
"GCN4" "YNL273W"
"GCN4" "YNL272C"
"GCN4" "YNL271C"
"GCN4" "YNL270C"
"GCN4" "YNL269W"
"GCN4" "YNL268W"
"GCN4" "YNL267W"
"GCN4" "YNL265C"
"GCN4" "YNL264C"
"GCN4" "YNL263C"
"GCN4" "YNL262W"
"GCN4" "YNL261W"
"GCN4" "YNL260C"
"GCN4" "YNL259C"
"GCN4" "YNL258C"
"GCN4" "YNL257C"
"GCN4" "YNL256W"
"GCN4" "YNL255C"
"GCN4" "YNL254C"
"GCN4" "YNL253W"
"GCN4" "YNL252C"
"GCN4" "YNL251C"
"GCN4" "YNL250W"
"GCN4" "YNL249C"
"GCN4" "YNL248C"
"GCN4" "YNL247W"
"GCN4" "YNL246W"
"GCN4" "YNL245C"
"GCN4" "YNL244C"
"GCN4" "YNL243W"
"GCN4" "YNL242W"
"GCN4" "YNL241C"
"GCN4" "YNL240C"
"GCN4" "YNL239W"
"GCN4" "YNL238W"
"GCN4" "YNL237W"
"GCN4" "YNL236W"
"GCN4" "YNL234W"
"GCN4" "YNL233W"
"GCN4" "YNL232W"
"GCN4" "YNL231C"
"GCN4" "YNL230C"
"GCN4" "YNL229C"
"GCN4" "YNL227C"
"GCN4" "YNL225C"
"GCN4" "YNL224C"
"GCN4" "YNL223W"
"GCN4" "YNL222W"
"GCN4" "YNL221C"
"GCN4" "YNL220W"
"GCN4" "YNL219C"
"GCN4" "YNL218W"
"GCN4" "YNL217W"
"GCN4" "YNL216W"
"GCN4" "YNL215W"
"GCN4" "YNL214W"
"GCN4" "YNL213C"
"GCN4" "YNL212W"
"GCN4" "YNL211C"
"GCN4" "YNL210W"
"GCN4" "YNL209W"
"GCN4" "YNL208W"
"GCN4" "YNL207W"
"GCN4" "YNL206C"
"GCN4" "YNL204C"
"GCN4" "YNL202W"
"GCN4" "YNL201C"
"GCN4" "YNL200C"
"GCN4" "YNL199C"
"GCN4" "YNL197C"
"GCN4" "YNL196C"
"GCN4" "YNL195C"
"GCN4" "YNL194C"
"GCN4" "YNL193W"
"GCN4" "YNL192W"
"GCN4" "YNL191W"
"GCN4" "YNL190W"
"GCN4" "YNL189W"
"GCN4" "YNL188W"
"GCN4" "YNL187W"
"GCN4" "YNL186W"
"GCN4" "YNL185C"
"GCN4" "YNL183C"
"GCN4" "YNL182C"
"GCN4" "YNL181W"
"GCN4" "YNL180C"
"GCN4" "YNL178W"
"GCN4" "YNL177C"
"GCN4" "YNL176C"
"GCN4" "YNL175C"
"GCN4" "YNL173C"
"GCN4" "YNL172W"
"GCN4" "YNL168C"
"GCN4" "YNL167C"
"GCN4" "YNL166C"
"GCN4" "YNL165W"
"GCN4" "YNL164C"
"GCN4" "YNL163C"
"GCN4" "YNL162W"
"GCN4" "YNL161W"
"GCN4" "YNL160W"
"GCN4" "YNL159C"
"GCN4" "YNL158W"
"GCN4" "YNL157W"
"GCN4" "YNL156C"
"GCN4" "YNL155W"
"GCN4" "YNL154C"
"GCN4" "YNL153C"
"GCN4" "YNL152W"
"GCN4" "YNL151C"
"GCN4" "YNL150W"
"GCN4" "YNL149C"
"GCN4" "YNL148C"
"GCN4" "YNL147W"
"GCN4" "YNL146W"
"GCN4" "YNL145W"
"GCN4" "YNL144C"
"GCN4" "YNL142W"
"GCN4" "YNL141W"
"GCN4" "YNL139C"
"GCN4" "YNL138W"
"GCN4" "YNL137C"
"GCN4" "YNL136W"
"GCN4" "YNL135C"
"GCN4" "YNL134C"
"GCN4" "YNL133C"
"GCN4" "YNL132W"
"GCN4" "YNL131W"
"GCN4" "YNL130C"
"GCN4" "YNL129W"
"GCN4" "YNL128W"
"GCN4" "YNL127W"
"GCN4" "YNL126W"
"GCN4" "YNL125C"
"GCN4" "YNL124W"
"GCN4" "YNL123W"
"GCN4" "YNL122C"
"GCN4" "YNL121C"
"GCN4" "YNL120C"
"GCN4" "YNL119W"
"GCN4" "YNL118C"
"GCN4" "YNL117W"
"GCN4" "YNL116W"
"GCN4" "YNL115C"
"GCN4" "YNL113W"
"GCN4" "YNL112W"
"GCN4" "YNL111C"
"GCN4" "YNL110C"
"GCN4" "YNL108C"
"GCN4" "YNL107W"
"GCN4" "YNL106C"
"GCN4" "YNL104C"
"GCN4" "YNL103W"
"GCN4" "YNL102W"
"GCN4" "YNL101W"
"GCN4" "YNL100W"
"GCN4" "YNL099C"
"GCN4" "YNL098C"
"GCN4" "YNL097C"
"GCN4" "YNL096C"
"GCN4" "YNL095C"
"GCN4" "YNL094W"
"GCN4" "YNL093W"
"GCN4" "YNL092W"
"GCN4" "YNL091W"
"GCN4" "YNL090W"
"GCN4" "YNL088W"
"GCN4" "YNL087W"
"GCN4" "YNL086W"
"GCN4" "YNL085W"
"GCN4" "YNL084C"
"GCN4" "YNL083W"
"GCN4" "YNL082W"
"GCN4" "YNL081C"
"GCN4" "YNL080C"
"GCN4" "YNL079C"
"GCN4" "YNL078W"
"GCN4" "YNL077W"
"GCN4" "YNL076W"
"GCN4" "YNL075W"
"GCN4" "YNL074C"
"GCN4" "YNL073W"
"GCN4" "YNL072W"
"GCN4" "YNL071W"
"GCN4" "YNL070W"
"GCN4" "YNL069C"
"GCN4" "YNL068C"
"GCN4" "YNL067W"
"GCN4" "YNL066W"
"GCN4" "YNL065W"
"GCN4" "YNL064C"
"GCN4" "YNL063W"
"GCN4" "YNL062C"
"GCN4" "YNL061W"
"GCN4" "YNL059C"
"GCN4" "YNL058C"
"GCN4" "YNL056W"
"GCN4" "YNL055C"
"GCN4" "YNL054W"
"GCN4" "YNL053W"
"GCN4" "YNL052W"
"GCN4" "YNL051W"
"GCN4" "YNL050C"
"GCN4" "YNL049C"
"GCN4" "YNL048W"
"GCN4" "YNL047C"
"GCN4" "YNL046W"
"GCN4" "YNL045W"
"GCN4" "YNL044W"
"GCN4" "YNL042W"
"GCN4" "YNL041C"
"GCN4" "YNL040W"
"GCN4" "YNL039W"
"GCN4" "YNL038W"
"GCN4" "YNL037C"
"GCN4" "YNL036W"
"GCN4" "YNL035C"
"GCN4" "YNL034W"
"GCN4" "YNL033W"
"GCN4" "YNL032W"
"GCN4" "YNL031C"
"GCN4" "YNL030W"
"GCN4" "YNL029C"
"GCN4" "YNL027W"
"GCN4" "YNL026W"
"GCN4" "YNL025C"
"GCN4" "YNL024C"
"GCN4" "YNL023C"
"GCN4" "YNL022C"
"GCN4" "YNL021W"
"GCN4" "YNL020C"
"GCN4" "YNL018C"
"GCN4" "YNL016W"
"GCN4" "YNL015W"
"GCN4" "YNL014W"
"GCN4" "YNL012W"
"GCN4" "YNL011C"
"GCN4" "YNL010W"
"GCN4" "YNL009W"
"GCN4" "YNL008C"
"GCN4" "YNL007C"
"GCN4" "YNL006W"
"GCN4" "YNL005C"
"GCN4" "YNL004W"
"GCN4" "YNL003C"
"GCN4" "YNL002C"
"GCN4" "YNL001W"
"GCN4" "YNR001C"
"GCN4" "YNR002C"
"GCN4" "YNR003C"
"GCN4" "YNR004W"
"GCN4" "YNR006W"
"GCN4" "YNR007C"
"GCN4" "YNR008W"
"GCN4" "YNR009W"
"GCN4" "YNR010W"
"GCN4" "YNR011C"
"GCN4" "YNR012W"
"GCN4" "YNR013C"
"GCN4" "YNR014W"
"GCN4" "YNR015W"
"GCN4" "YNR016C"
"GCN4" "YNR017W"
"GCN4" "YNR018W"
"GCN4" "YNR019W"
"GCN4" "YNR020C"
"GCN4" "YNR021W"
"GCN4" "YNR022C"
"GCN4" "YNR023W"
"GCN4" "YNR024W"
"GCN4" "YNR026C"
"GCN4" "YNR027W"
"GCN4" "YNR028W"
"GCN4" "YNR029C"
"GCN4" "YNR030W"
"GCN4" "YNR031C"
"GCN4" "YNR032W"
"GCN4" "YNR032C-A"
"GCN4" "YNR033W"
"GCN4" "YNR034W"
"GCN4" "YNR034W-A"
"GCN4" "YNR035C"
"GCN4" "YNR036C"
"GCN4" "YNR037C"
"GCN4" "YNR038W"
"GCN4" "YNR039C"
"GCN4" "YNR040W"
"GCN4" "YNR041C"
"GCN4" "YNR043W"
"GCN4" "YNR044W"
"GCN4" "YNR045W"
"GCN4" "YNR046W"
"GCN4" "YNR047W"
"GCN4" "YNR048W"
"GCN4" "YNR049C"
"GCN4" "YNR050C"
"GCN4" "YNR051C"
"GCN4" "YNR052C"
"GCN4" "YNR053C"
"GCN4" "YNR054C"
"GCN4" "YNR055C"
"GCN4" "YNR056C"
"GCN4" "YNR057C"
"GCN4" "YNR058W"
"GCN4" "YNR059W"
"GCN4" "YNR060W"
"GCN4" "YNR061C"
"GCN4" "YNR062C"
"GCN4" "YNR063W"
"GCN4" "YNR064C"
"GCN4" "YNR065C"
"GCN4" "YNR066C"
"GCN4" "YNR067C"
"GCN4" "YNR068C"
"GCN4" "YNR069C"
"GCN4" "YNR070W"
"GCN4" "YNR071C"
"GCN4" "YNR072W"
"GCN4" "YNR074C"
"GCN4" "YNR075W"
"GCN4" "YOL165C"
"GCN4" "YOL164W"
"GCN4" "YOL163W"
"GCN4" "YOL162W"
"GCN4" "YOL159C"
"GCN4" "YOL158C"
"GCN4" "YOL156W"
"GCN4" "YOL155C"
"GCN4" "YOL154W"
"GCN4" "YOL152W"
"GCN4" "YOL151W"
"GCN4" "YOL149W"
"GCN4" "YOL148C"
"GCN4" "YOL147C"
"GCN4" "YOL146W"
"GCN4" "YOL145C"
"GCN4" "YOL144W"
"GCN4" "YOL143C"
"GCN4" "YOL142W"
"GCN4" "YOL141W"
"GCN4" "YOL140W"
"GCN4" "YOL139C"
"GCN4" "YOL138C"
"GCN4" "YOL137W"
"GCN4" "YOL136C"
"GCN4" "YOL135C"
"GCN4" "YOL133W"
"GCN4" "YOL132W"
"GCN4" "YOL131W"
"GCN4" "YOL130W"
"GCN4" "YOL129W"
"GCN4" "YOL128C"
"GCN4" "YOL127W"
"GCN4" "YOL126C"
"GCN4" "YOL125W"
"GCN4" "YOL124C"
"GCN4" "YOL123W"
"GCN4" "YOL122C"
"GCN4" "YOL121C"
"GCN4" "YOL120C"
"GCN4" "YOL119C"
"GCN4" "YOL117W"
"GCN4" "YOL116W"
"GCN4" "YOL115W"
"GCN4" "YOL114C"
"GCN4" "YOL113W"
"GCN4" "YOL112W"
"GCN4" "YOL111C"
"GCN4" "YOL110W"
"GCN4" "YOL109W"
"GCN4" "YOL108C"
"GCN4" "YOL107W"
"GCN4" "YOL105C"
"GCN4" "YOL104C"
"GCN4" "YOL103W"
"GCN4" "YOL102C"
"GCN4" "YOL101C"
"GCN4" "YOL100W"
"GCN4" "YOL098C"
"GCN4" "YOL097C"
"GCN4" "YOL096C"
"GCN4" "YOL095C"
"GCN4" "YOL094C"
"GCN4" "YOL093W"
"GCN4" "YOL092W"
"GCN4" "YOL091W"
"GCN4" "YOL090W"
"GCN4" "YOL089C"
"GCN4" "YOL088C"
"GCN4" "YOL087C"
"GCN4" "YOL086C"
"GCN4" "YOL084W"
"GCN4" "YOL083W"
"GCN4" "YOL082W"
"GCN4" "YOL081W"
"GCN4" "YOL080C"
"GCN4" "YOL078W"
"GCN4" "YOL077W-A"
"GCN4" "YOL077C"
"GCN4" "YOL076W"
"GCN4" "YOL075C"
"GCN4" "YOL073C"
"GCN4" "YOL072W"
"GCN4" "YOL071W"
"GCN4" "YOL070C"
"GCN4" "YOL069W"
"GCN4" "YOL068C"
"GCN4" "YOL067C"
"GCN4" "YOL066C"
"GCN4" "YOL065C"
"GCN4" "YOL064C"
"GCN4" "YOL063C"
"GCN4" "YOL062C"
"GCN4" "YOL061W"
"GCN4" "YOL060C"
"GCN4" "YOL059W"
"GCN4" "YOL058W"
"GCN4" "YOL057W"
"GCN4" "YOL056W"
"GCN4" "YOL055C"
"GCN4" "YOL054W"
"GCN4" "YOL053W"
"GCN4" "YOL052C-A"
"GCN4" "YOL052C"
"GCN4" "YOL051W"
"GCN4" "YOL049W"
"GCN4" "YOL048C"
"GCN4" "YOL047C"
"GCN4" "YOL045W"
"GCN4" "YOL044W"
"GCN4" "YOL043C"
"GCN4" "YOL041C"
"GCN4" "YOL040C"
"GCN4" "YOL039W"
"GCN4" "YOL038W"
"GCN4" "YOL036W"
"GCN4" "YOL034W"
"GCN4" "YOL033W"
"GCN4" "YOL032W"
"GCN4" "YOL031C"
"GCN4" "YOL030W"
"GCN4" "YOL029C"
"GCN4" "YOL028C"
"GCN4" "YOL027C"
"GCN4" "YOL026C"
"GCN4" "YOL025W"
"GCN4" "YOL024W"
"GCN4" "YOL023W"
"GCN4" "YOL022C"
"GCN4" "YOL021C"
"GCN4" "YOL020W"
"GCN4" "YOL019W"
"GCN4" "YOL018C"
"GCN4" "YOL017W"
"GCN4" "YOL016C"
"GCN4" "YOL015W"
"GCN4" "YOL014W"
"GCN4" "YOL013C"
"GCN4" "YOL012C"
"GCN4" "YOL011W"
"GCN4" "YOL010W"
"GCN4" "YOL009C"
"GCN4" "YOL008W"
"GCN4" "YOL007C"
"GCN4" "YOL006C"
"GCN4" "YOL005C"
